/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2025-09-18__Три_стратегии_роста_в_кризис_LTV,_партизанский_маркетинг_и_антикризисные_офферы.txt	zv0S5kqj5bM	4171	Стратегия-и-тренды	Юнит-экономика-и-бюджеты	Три стратегии роста в кризис: LTV, партизанский маркетинг и антикризисные офферы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2026-01-29__Глобальные_тренды_2026_сегментация_и_стратегии_для_B2B_и_B2C.txt	rfQlbDek548	1427	Стратегия-и-тренды	Тренды-и-рынок	Глобальные тренды 2026: сегментация и стратегии для B2B и B2C
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2026-03-05__Слив_бюджета_или_необходимость_маркетинговая_стратегия_для_B2B-производителей_по.txt	KzlRTHbxlUk	4571	Стратегия-и-тренды	Производство-и-стройматериалы	Слив бюджета или необходимость: маркетинговая стратегия для B2B-производителей — потребности, ЛПР, воронка и CJM
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2026-02-03__Какие_процессы_в_диджитал-маркетинге_не_стоит_автоматизировать,_а_какие_можно_де.txt	wMYdp4eHrvE	124	Стратегия-и-тренды	ИИ-и-автоматизация	Какие процессы в диджитал-маркетинге не стоит автоматизировать, а какие можно делегировать ИИ
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2024-01-12__Медиапланирование_в_контекстной_рекламе.txt	L-HWfBo33xo		Стратегия-и-тренды	Контекст-и-Яндекс-Директ	Медиапланирование в контекстной рекламе
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2026-01-29__Тренды_брендовой_коммуникации_в_эпоху_дефицита_внимания.txt	rfQlbDek548	3937	Стратегия-и-тренды	Тренды-и-рынок	Тренды брендовой коммуникации в эпоху дефицита внимания
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2026-03-04__Фишки_и_стратегии_поисковой_оптимизации_для_корпоративного_бизнеса.txt	ZHl6bM3nr1U	2305	Стратегия-и-тренды	SEO-и-органика	Фишки и стратегии поисковой оптимизации для корпоративного бизнеса
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2025-12-23__Клиентский_путь_и_его_использование_для_планирования_медиа-активностей.txt	ETW3X7AoduY		Стратегия-и-тренды	Стратегия-и-медиапланирование	Клиентский путь и его использование для планирования медиа-активностей
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2024-02-19__Что_нужно_сделать_для_подготовки_к_запуску_трафика.txt	dWECxXNGODg		Стратегия-и-тренды	Стратегия-и-медиапланирование	Что нужно сделать для подготовки к запуску трафика?
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2025-08-13__Автоматизировать_нельзя_самостоятельно_что_автоматизировать_в_платном_трафике_ке.txt	htvR0uJclpA	153	Стратегия-и-тренды	ИИ-и-автоматизация	Автоматизировать нельзя самостоятельно: что автоматизировать в платном трафике — кейсы
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2026-02-04__Продуктовый_маркетинг_в_2026_устойчивый_рост_через_ценность,_а_не_бюджет.txt	pW9-Rse-eXs	1265	Стратегия-и-тренды	Стратегия-и-медиапланирование	Продуктовый маркетинг в 2026: устойчивый рост через ценность, а не бюджет
/Users/n.scherbakov/vitamin-speaker-talks/work/../transcripts/Стратегия-и-тренды/2026-02-05__Креативы_против_баннерной_слепоты_механики_и_кейсы.txt	oKmyco1cTfs	5062	Стратегия-и-тренды	Креативы-и-баннерная-слепота	Креативы против баннерной слепоты: механики и кейсы
